PCN,ISSUED,LOCATION,FINE
LS83634392,25/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83634406,25/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83634417,25/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83634428,25/03/2018,"BUS LANE, CALL LANE",60
LS83634439,25/03/2018,"BUS LANE, CALL LANE",60
LS8363444A,25/03/2018,"BUS LANE, CALL LANE",60
LS83634450,25/03/2018,"BUS LANE, CALL LANE",60
LS83634461,25/03/2018,"BUS LANE, CALL LANE",60
LS83634472,25/03/2018,"BUS LANE, CALL LANE",60
LS83634483,25/03/2018,"BUS LANE, CALL LANE",60
LS83634494,25/03/2018,"BUS LANE, CALL LANE",60
LS83634508,25/03/2018,"BUS LANE, CALL LANE",60
LS83634519,25/03/2018,"BUS LANE, CALL LANE",60
LS8363452A,25/03/2018,"BUS LANE, CALL LANE",60
LS83634530,25/03/2018,"BUS LANE, CALL LANE",60
LS83634541,25/03/2018,"BUS LANE, CALL LANE",60
LS83634552,25/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83634563,25/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83634585,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634596,25/03/2018,"BUS LANE, VICAR LANE",60
LS8363460A,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634610,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634621,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634632,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634643,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634654,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634665,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634676,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634687,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634698,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634701,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634712,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634723,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634734,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634745,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634756,25/03/2018,"BUS LANE, VICAR LANE",60
LS83634778,25/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83634789,25/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS8363479A,25/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83634803,25/03/2018,"BUS LANE, VICAR LANE (JUNC KIRKGATE)",60
LS83634814,25/03/2018,"BUS LANE, VICAR LANE (JUNC KIRKGATE)",60
LS83634825,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634836,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634847,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634858,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634869,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS8363487A,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634880,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634891,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634905,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634916,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634927,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634938,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634949,25/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83634960,25/03/2018,"BUS LANE, BOAR LANE",60
LS83634971,25/03/2018,"BUS LANE, BOAR LANE",60
LS83634982,25/03/2018,"BUS LANE, BOAR LANE",60
LS83634993,25/03/2018,"BUS LANE, BOAR LANE",60
LS83635001,25/03/2018,"BUS LANE, BOAR LANE",60
LS83635012,25/03/2018,"BUS LANE, BOAR LANE",60
LS83635023,25/03/2018,"BUS LANE, BOAR LANE",60
LS83635034,25/03/2018,"BUS LANE, BOAR LANE",60
LS83635056,25/03/2018,"BUS LANE, HEADROW",60
LS83634574,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83635602,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635613,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635624,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635635,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635646,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635657,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635668,26/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635704,26/03/2018,"BUS LANE, CANAL STREET",60
LS83635715,26/03/2018,"BUS LANE, CANAL STREET",60
LS83635726,26/03/2018,"BUS LANE, CANAL STREET",60
LS83635737,26/03/2018,"BUS LANE, CANAL STREET",60
LS83635748,26/03/2018,"BUS LANE, CANAL STREET",60
LS83635781,26/03/2018,"BUS LANE, YORK ROAD JUNC SKELTON TERRACE",60
LS83635792,26/03/2018,"BUS LANE, YORK ROAD JUNC SKELTON TERRACE",60
LS83635806,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635817,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635828,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635839,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS8363584A,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635850,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635861,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635872,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635883,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635894,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635908,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635919,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS8363592A,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635930,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635941,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635952,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635963,26/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636117,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636128,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636139,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS8363614A,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636150,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636161,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636172,26/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636252,26/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83636296,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS8363630A,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636310,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636321,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636332,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636343,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636354,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636365,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636376,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636387,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636398,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636401,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636412,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636423,26/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636514,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636525,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636536,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636547,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636558,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636569,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS8363657A,26/03/2018,"BUS LANE, DEWSBURY ROAD (M621)",60
LS83636649,26/03/2018,"BUS LANE, YORK RD SERVICE RD",60
LS8363665A,26/03/2018,"BUS LANE, YORK RD SERVICE RD",60
LS83636682,26/03/2018,"BUS LANE, VICAR LANE",60
LS83636693,26/03/2018,"BUS LANE, VICAR LANE",60
LS8363673A,26/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83636740,26/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83636751,26/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83636762,26/03/2018,"BUS LANE, WELLINGTON ROAD",60
LS83636773,26/03/2018,"BUS LANE, VICAR LANE (JUNC KIRKGATE)",60
LS83636784,26/03/2018,"BUS LANE, VICAR LANE (JUNC KIRKGATE)",60
LS8363681A,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636820,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636831,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636842,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636853,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636864,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636875,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636886,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636897,26/03/2018,"BUS LANE, NEW MARKET STREET",60
LS83636955,26/03/2018,"BUS LANE, BOAR LANE",60
LS83636966,26/03/2018,"BUS LANE, BOAR LANE",60
LS83636977,26/03/2018,"BUS LANE, BOAR LANE",60
LS83636988,26/03/2018,"BUS LANE, BOAR LANE",60
LS83637018,26/03/2018,"BUS LANE, BURLEY ROAD",60
LS83637029,26/03/2018,"BUS LANE, HEADROW",60
LS83635679,27/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS8363568A,27/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635690,27/03/2018,"BUS LANE, KIRKSTALL ROAD (JUNC VIADUCT RD)",60
LS83635759,27/03/2018,"BUS LANE, CANAL STREET",60
LS8363576A,27/03/2018,"BUS LANE, CANAL STREET",60
LS83635770,27/03/2018,"BUS LANE, CANAL STREET",60
LS83635974,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635985,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83635996,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636004,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636015,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636026,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636037,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636048,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636059,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS8363606A,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636070,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636081,27/03/2018,"BUS LANE, LOW ROAD JUNC OLD MILL LANE",60
LS83636183,27/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636194,27/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636208,27/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636219,27/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS8363622A,27/03/2018,"BUS LANE, NORTH ST JUNC TRAFALGAR ST",60
LS83636230,27/03/2018,"BUS LANE, OTLEY ROAD ADJ VICTORIA TERRACE",60
LS83636241,27/03/2018,"BUS LANE, OTLEY ROAD ADJ VICTORIA TERRACE",60
LS83636263,27/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83636274,27/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83636285,27/03/2018,"BUS LANE, BURMANTOFTS ST JUNC RIGTON APP",60
LS83636434,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636445,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636456,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636467,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636478,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636489,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS8363649A,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
LS83636503,27/03/2018,"BUS LANE, ROUNDHAY RD JUNC SHEPHERDS LANE",60
